type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
"appartements, à vendre",ben ejdia,7.0,111.0,111.0,3.0,2.0,1.0,20,900000.0
"appartements, à vendre",les princesses,2.0,75.0,75.0,2.0,2.0,1.0,5,1270000.0
"appartements, à vendre",aïn diab,1.0,110.0,110.0,2.0,2.0,2.0,15,200.0
"appartements, à vendre",belvédère,3.0,88.0,100.0,2.0,1.0,2.0,10,995000.0
"appartements, à vendre",aïn sebaâ,3.0,380.0,250.0,4.0,4.0,6.0,15,3500000.0
"appartements, à vendre",oulfa,4.0,86.0,86.0,2.0,1.0,1.0,5,920000.0
"appartements, à vendre",lissasfa,3.0,63.0,63.0,2.0,1.0,1.0,5,710000.0
"appartements, à vendre",sidi moumen,2.0,61.0,61.0,2.0,2.0,1.0,15,420000.0
"appartements, à vendre",sidi bernoussi,1.0,55.0,55.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",belvédère,6.0,76.0,86.0,3.0,1.0,1.0,15,890000.0
"appartements, à vendre",sidi maarouf,1.0,61.0,61.0,2.0,1.0,1.0,1,603900.0
"appartements, à vendre",bournazil,3.0,86.0,86.0,3.0,2.0,1.0,20,670000.0
"appartements, à vendre",belvédère,2.0,70.0,70.0,2.0,1.0,1.0,10,600000.0
"appartements, à vendre",hay mohammadi,3.0,83.0,83.0,3.0,1.0,1.0,20,640000.0
"appartements, à vendre",aïn chock,0.0,134.0,134.0,3.0,2.0,1.0,1,1200000.0
"appartements, à vendre",gauthier,3.0,220.0,260.0,4.0,3.0,1.0,10,3200000.0
"appartements, à vendre",casablanca finance city,4.0,54.0,82.0,1.0,1.0,1.0,5,1700000.0
"appartements, à vendre",sidi maarouf,0.0,160.0,160.0,4.0,3.0,2.0,1,1050000.0
"appartements, à vendre",sidi maarouf,1.0,75.0,75.0,2.0,2.0,1.0,1,712500.0
"appartements, à vendre",roches noires,2.0,138.0,150.0,3.0,3.0,2.0,10,1300000.0
"appartements, à vendre",bourgogne,1.0,116.0,128.0,3.0,2.0,2.0,10,1380000.0
"appartements, à vendre",sidi maarouf,1.0,61.0,61.0,2.0,1.0,1.0,1,603900.0
"appartements, à vendre",sidi bernoussi,4.0,52.0,52.0,3.0,1.0,1.0,5,290000.0
"appartements, à vendre",oulfa,2.0,63.0,65.0,2.0,1.0,1.0,15,63000000.0
"appartements, à vendre",racine,4.0,180.0,180.0,3.0,3.0,2.0,10,2850000.0
"appartements, à vendre",oulfa,1.0,183.0,45.0,3.0,2.0,1.0,1,1845750.0
"appartements, à vendre",belvédère,8.0,182.0,182.0,3.0,2.0,2.0,1,1700000.0
"appartements, à vendre",oulfa,3.0,52.0,52.0,2.0,1.0,1.0,10,290000.0
"appartements, à vendre",sidi moumen,3.0,84.0,84.0,2.0,1.0,1.0,10,370000.0
"appartements, à vendre",oulfa,3.0,52.0,52.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",la gironde,1.0,75.0,88.0,3.0,1.0,1.0,15,740000.0
"appartements, à vendre",oulfa,3.0,80.0,80.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",sidi moumen,2.0,68.0,70.0,2.0,1.0,1.0,5,450000.0
"appartements, à vendre",oulfa,2.0,53.0,53.0,2.0,2.0,1.0,10,300000.0
"appartements, à vendre",oulfa,3.0,68.0,68.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",aïn sebaâ,0.0,62.0,62.0,1.0,2.0,1.0,1,558000.0
"appartements, à vendre",aïn sebaâ,1.0,62.0,62.0,1.0,2.0,1.0,1,620000.0
"appartements, à vendre",lissasfa,3.0,54.0,64.0,3.0,1.0,1.0,1,250000.0
"appartements, à vendre",belvédère,1.0,82.0,90.0,2.0,2.0,1.0,5,1100000.0
"appartements, à vendre",gauthier,3.0,154.0,187.0,3.0,2.0,2.0,20,2900000.0
"appartements, à vendre",californie,3.0,120.0,120.0,3.0,2.0,1.0,10,1800000.0
"appartements, à vendre",beauséjour,1.0,137.0,137.0,3.0,2.0,1.0,20,1450000.0
"appartements, à vendre",maarif,5.0,83.0,103.0,2.0,1.0,2.0,15,1070000.0
"appartements, à vendre",belvédère,7.0,80.0,100.0,1.0,1.0,1.0,15,650000.0
"appartements, à vendre",sidi maarouf,3.0,50.0,50.0,2.0,1.0,1.0,15,480000.0
"appartements, à vendre",roches noires,1.0,140.0,140.0,3.0,2.0,2.0,5,9500.0
"appartements, à vendre",bourgogne,7.0,100.0,100.0,2.0,2.0,1.0,1,690000.0
"appartements, à vendre",ferme bretone,1.0,49.0,55.0,1.0,1.0,1.0,1,1390000.0
"appartements, à vendre",autre secteur,4.0,52.0,52.0,2.0,1.0,1.0,15,265000.0
"appartements, à vendre",alsace lorraine,3.0,225.0,240.0,3.0,3.0,3.0,20,11000.0
"appartements, à vendre",sidi maarouf,2.0,78.0,78.0,2.0,2.0,2.0,1,750000.0
"appartements, à vendre",anfa,5.0,40.0,40.0,1.0,1.0,1.0,15,1100000.0
"appartements, à vendre",hay hassani,2.0,114.0,128.0,3.0,2.0,2.0,15,1200000.0
"appartements, à vendre",bournazil,3.0,71.0,71.0,2.0,1.0,1.0,15,600000.0
"appartements, à vendre",maarif,3.0,85.0,90.0,2.0,2.0,2.0,20,1400000.0
"appartements, à vendre",sidi moumen,0.0,60.0,60.0,2.0,1.0,1.0,15,320000.0
"appartements, à vendre",sidi moumen,2.0,74.0,74.0,3.0,1.0,1.0,15,420000.0
"appartements, à vendre",sidi maarouf,0.0,62.0,80.0,2.0,2.0,1.0,1,750000.0
"appartements, à vendre",sidi maarouf,2.0,57.0,57.0,2.0,1.0,1.0,1,570000.0
"appartements, à vendre",racine,2.0,137.0,145.0,3.0,2.0,1.0,10,2990000.0
"appartements, à vendre",californie,1.0,48.0,48.0,1.0,1.0,1.0,5,740000.0
"appartements, à vendre",quartier des hôpitaux,5.0,176.0,176.0,4.0,3.0,1.0,5,2800000.0
"appartements, à vendre",quartier des hôpitaux,5.0,60.0,60.0,2.0,2.0,1.0,5,18000.0
"appartements, à vendre",belvédère,3.0,70.0,82.0,2.0,2.0,2.0,5,750000.0
"appartements, à vendre",sbata,0.0,48.0,54.0,1.0,1.0,1.0,10,395000.0
"appartements, à vendre",anfa,1.0,127.0,127.0,3.0,2.0,1.0,15,1650000.0
"appartements, à vendre",roches noires,2.0,96.0,108.0,2.0,2.0,2.0,10,1100000.0
"appartements, à vendre",oulfa,4.0,56.0,56.0,2.0,1.0,1.0,15,430000.0
"appartements, à vendre",bourgogne,3.0,138.0,138.0,4.0,1.0,1.0,15,2500000.0
"appartements, à vendre",palmier,3.0,100.0,100.0,3.0,2.0,1.0,10,1300000.0
"appartements, à vendre",oulfa,3.0,68.0,68.0,2.0,1.0,1.0,5,650000.0
"appartements, à vendre",hay hana,1.0,340.0,234.0,4.0,2.0,3.0,20,4450000.0
"appartements, à vendre",oulfa,3.0,82.0,82.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",sidi moumen,2.0,64.0,70.0,2.0,1.0,1.0,10,40.0
"appartements, à vendre",hay hassani,3.0,54.0,54.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",aïn sebaâ,4.0,53.0,53.0,2.0,2.0,1.0,10,340000.0
"appartements, à vendre",oulfa,2.0,52.0,52.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",oulfa,2.0,62.0,62.0,2.0,1.0,2.0,10,490000.0
"appartements, à vendre",bourgogne,5.0,360.0,500.0,4.0,4.0,3.0,15,3800000.0
"appartements, à vendre",roches noires,2.0,68.0,60.0,2.0,1.0,1.0,1,780000.0
"appartements, à vendre",roches noires,2.0,81.0,81.0,2.0,2.0,1.0,15,890000.0
"appartements, à vendre",les princesses,1.0,47.0,47.0,1.0,1.0,1.0,1,1260000.0
"appartements, à vendre",autre secteur,2.0,50.0,50.0,2.0,1.0,1.0,5,280000.0
"appartements, à vendre",centre ville,3.0,91.0,91.0,2.0,1.0,1.0,20,870000.0
"appartements, à vendre",centre ville,3.0,140.0,165.0,2.0,1.0,2.0,20,12000000.0
"appartements, à vendre",bourgogne,5.0,90.0,90.0,2.0,2.0,1.0,15,1150000.0
"appartements, à vendre",sidi moumen,0.0,70.0,70.0,3.0,1.0,1.0,20,2000.0
"appartements, à vendre",sidi maarouf,1.0,57.0,57.0,2.0,1.0,2.0,1,570000.0
"appartements, à vendre",sidi moumen,4.0,65.0,65.0,1.0,1.0,2.0,15,280000.0
"appartements, à vendre",oulfa,2.0,76.0,80.0,2.0,1.0,1.0,5,450000.0
"appartements, à vendre",oulfa,1.0,57.0,57.0,2.0,1.0,1.0,5,340000.0
"appartements, à vendre",sidi bernoussi,2.0,86.0,86.0,2.0,2.0,1.0,1,870000.0
"appartements, à vendre",la gironde,1.0,75.0,88.0,3.0,1.0,1.0,15,740000.0
"appartements, à vendre",anfa,5.0,95.0,95.0,3.0,2.0,1.0,15,1000000.0
"appartements, à vendre",derb omar,4.0,120.0,120.0,2.0,1.0,1.0,15,1400000.0
"appartements, à vendre",aïn chock,3.0,83.0,83.0,2.0,1.0,1.0,15,700000.0
"appartements, à vendre",sidi moumen,4.0,67.0,67.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",sidi moumen,1.0,60.0,60.0,2.0,1.0,1.0,5,2500.0
"appartements, à vendre",aïn sebaâ,4.0,56.0,56.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",aïn sebaâ,1.0,54.0,54.0,2.0,1.0,1.0,10,3000.0
"appartements, à vendre",californie,1.0,94.0,119.0,2.0,2.0,1.0,5,1600000.0
"appartements, à vendre",hay mohammadi,1.0,180.0,180.0,3.0,2.0,1.0,10,1300000.0
"appartements, à vendre",sidi moumen,1.0,72.0,72.0,2.0,1.0,1.0,10,600000.0
"appartements, à vendre",oulfa,2.0,54.0,54.0,2.0,1.0,1.0,10,45000.0
"appartements, à vendre",les princesses,3.0,112.0,112.0,3.0,2.0,2.0,15,1450000.0
"appartements, à vendre",oulfa,2.0,80.0,80.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",oulfa,3.0,56.0,56.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",hay hassani,3.0,56.0,56.0,2.0,1.0,1.0,10,340000.0
"appartements, à vendre",oulfa,3.0,68.0,68.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",2 mars,1.0,77.0,44.0,2.0,2.0,1.0,20,5000.0
"appartements, à vendre",la gironde,1.0,74.0,74.0,2.0,1.0,1.0,15,680000.0
"appartements, à vendre",sidi moumen,0.0,46.0,46.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",oulfa,1.0,183.0,45.0,3.0,2.0,1.0,1,1845750.0
"appartements, à vendre",ferme bretone,4.0,151.0,151.0,3.0,3.0,2.0,5,2950000.0
"appartements, à vendre",al madina aljadida,3.0,84.0,84.0,2.0,1.0,1.0,1,1.0
"appartements, à vendre",aïn sebaâ,4.0,58.0,60.0,2.0,1.0,1.0,10,420000.0
"appartements, à vendre",aïn sebaâ,4.0,58.0,58.0,2.0,1.0,1.0,1,290000.0
"appartements, à vendre",ferme bretone,1.0,119.0,122.0,3.0,2.0,1.0,1,2340000.0
"appartements, à vendre",sidi moumen,1.0,82.0,112.0,3.0,2.0,2.0,1,8500.0
"appartements, à vendre",maarif,1.0,40.0,40.0,1.0,1.0,1.0,1,6500.0
"appartements, à vendre",aïn sebaâ,2.0,59.0,57.0,2.0,1.0,1.0,20,530000.0
"appartements, à vendre",bourgogne,3.0,58.0,58.0,2.0,1.0,1.0,10,600000.0
"appartements, à vendre",casablanca finance city,1.0,127.0,131.0,3.0,3.0,1.0,1,2238000.0
"appartements, à vendre",sidi moumen,1.0,76.0,80.0,2.0,1.0,1.0,1,1.0
"appartements, à vendre",sidi othmane,0.0,55.0,55.0,2.0,1.0,1.0,15,350000.0
"appartements, à vendre",aïn borja,1.0,87.0,100.0,2.0,1.0,2.0,15,850000.0
"appartements, à vendre",bourgogne,2.0,97.0,97.0,2.0,1.0,1.0,5,1350000.0
"appartements, à vendre",quartier des hôpitaux,1.0,168.0,205.0,3.0,3.0,2.0,10,2600000.0
"appartements, à vendre",les princesses,2.0,75.0,75.0,2.0,1.0,1.0,1,1270000.0
"appartements, à vendre",lissasfa,2.0,54.0,56.0,2.0,1.0,2.0,10,300000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,3.0,40.0,40.0,1.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,1.0,56.0,56.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,2.0,85.0,85.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",oulfa,3.0,68.0,68.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",oulfa,2.0,51.0,51.0,2.0,1.0,1.0,10,330000.0
"appartements, à vendre",belvédère,2.0,88.0,88.0,2.0,2.0,2.0,15,1100000.0
"appartements, à vendre",centre ville,3.0,100.0,110.0,2.0,1.0,1.0,20,280000.0
"appartements, à vendre",al qods,3.0,76.0,76.0,3.0,2.0,2.0,15,610000.0
"appartements, à vendre",sidi bernoussi,3.0,73.0,73.0,2.0,1.0,2.0,15,500000.0
"appartements, à vendre",beauséjour,3.0,140.0,148.0,2.0,2.0,2.0,15,2200000.0
"appartements, à vendre",oulfa,3.0,118.0,118.0,3.0,1.0,1.0,15,1350000.0
"appartements, à vendre",sidi maarouf,0.0,85.0,85.0,2.0,1.0,2.0,15,850000.0
"appartements, à vendre",sidi bernoussi,1.0,71.0,71.0,2.0,1.0,1.0,10,640000.0
"appartements, à vendre",oulfa,0.0,196.0,120.0,4.0,4.0,2.0,1,2.0
"appartements, à vendre",route d'azemmour,0.0,94.0,94.0,2.0,2.0,1.0,15,1500000.0
"appartements, à vendre",2 mars,5.0,149.0,149.0,3.0,2.0,1.0,20,17888000.0
"appartements, à vendre",belvédère,7.0,75.0,75.0,2.0,2.0,1.0,15,1030000.0
"appartements, à vendre",californie,0.0,160.0,160.0,3.0,3.0,2.0,5,2500000.0
"appartements, à vendre",sidi maarouf,1.0,53.0,53.0,2.0,2.0,1.0,1,530000.0
"appartements, à vendre",maarif,3.0,59.0,65.0,1.0,2.0,1.0,1,1230000.0
"appartements, à vendre",oulfa,2.0,50.0,60.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",belvédère,8.0,182.0,182.0,3.0,2.0,2.0,1,1700000.0
"appartements, à vendre",les princesses,4.0,140.0,150.0,3.0,3.0,2.0,10,1950000.0
"appartements, à vendre",aïn chock,2.0,55.0,55.0,2.0,1.0,1.0,15,500000.0
"appartements, à vendre",oulfa,1.0,100.0,160.0,3.0,2.0,3.0,20,1250000.0
"appartements, à vendre",hay hassani,1.0,72.0,76.0,2.0,1.0,1.0,20,580000.0
"appartements, à vendre",sidi maarouf,1.0,56.0,58.0,2.0,1.0,1.0,15,560000.0
"appartements, à vendre",route d'azemmour,2.0,50.0,50.0,2.0,1.0,1.0,5,300000.0
"appartements, à vendre",racine,1.0,150.0,217.0,3.0,3.0,1.0,1,3750000.0
"appartements, à vendre",aïn borja,4.0,69.0,69.0,2.0,1.0,1.0,15,577500.0
"appartements, à vendre",aïn sebaâ,4.0,79.0,79.0,3.0,2.0,2.0,5,890000.0
"appartements, à vendre",quartier des hôpitaux,4.0,135.0,135.0,3.0,2.0,1.0,15,1850000.0
"appartements, à vendre",quartier des hôpitaux,3.0,178.0,178.0,3.0,2.0,2.0,15,2050000.0
"appartements, à vendre",hay mohammadi,1.0,68.0,68.0,2.0,1.0,1.0,5,740000.0
"appartements, à vendre",sidi moumen,1.0,70.0,70.0,3.0,2.0,1.0,15,2300.0
"appartements, à vendre",belvédère,2.0,74.0,74.0,2.0,1.0,1.0,15,850000.0
"appartements, à vendre",sidi maarouf,1.0,75.0,75.0,2.0,2.0,1.0,1,742500.0
"appartements, à vendre",maarif,5.0,67.0,79.0,2.0,1.0,1.0,1,1270000.0
"appartements, à vendre",maarif,2.0,39.0,51.0,1.0,1.0,1.0,1,820000.0
"appartements, à vendre",hay mansour,2.0,163.0,163.0,3.0,3.0,2.0,15,2400000.0
"appartements, à vendre",aïn sebaâ,3.0,60.0,60.0,2.0,1.0,1.0,15,350000.0
"appartements, à vendre",sidi moumen,2.0,84.0,84.0,2.0,1.0,1.0,15,2000.0
"appartements, à vendre",sidi moumen,1.0,60.0,60.0,2.0,1.0,1.0,15,2000.0
"appartements, à vendre",autre secteur,2.0,45.0,45.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,1.0,57.0,57.0,1.0,1.0,1.0,15,560000.0
"appartements, à vendre",sidi othmane,2.0,65.0,70.0,2.0,1.0,1.0,10,570000.0
"appartements, à vendre",les princesses,1.0,45.0,45.0,1.0,1.0,1.0,1,950000.0
"appartements, à vendre",les princesses,3.0,117.0,117.0,3.0,2.0,2.0,15,1400000.0
"appartements, à vendre",palmier,2.0,35.0,40.0,1.0,1.0,1.0,1,770000.0
"appartements, à vendre",sidi bernoussi,3.0,56.0,56.0,2.0,1.0,1.0,10,360000.0
"appartements, à vendre",triangle d'or,3.0,62.0,68.0,1.0,1.0,1.0,10,1550000.0
"appartements, à vendre",oulfa,1.0,53.0,53.0,2.0,1.0,1.0,10,320000.0
"appartements, à vendre",palmier,3.0,54.0,54.0,1.0,1.0,1.0,1,1134000.0
"appartements, à vendre",oulfa,1.0,40.0,40.0,1.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,1.0,53.0,53.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",2 mars,6.0,134.0,134.0,3.0,2.0,2.0,10,1500000.0
"appartements, à vendre",oulfa,3.0,68.0,68.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",oulfa,2.0,52.0,52.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",sidi bernoussi,2.0,70.0,81.0,2.0,2.0,1.0,1,840000.0
"appartements, à vendre",sidi moumen,7.0,85.0,85.0,3.0,2.0,2.0,15,650000.0
"appartements, à vendre",oulfa,2.0,70.0,80.0,3.0,1.0,1.0,20,77.0
"appartements, à vendre",bourgogne,2.0,91.0,91.0,2.0,1.0,1.0,5,950000.0
"appartements, à vendre",oulfa,2.0,69.0,69.0,2.0,1.0,1.0,15,750000.0
"appartements, à vendre",roches noires,1.0,79.0,79.0,2.0,1.0,1.0,15,840000.0
"appartements, à vendre",aïn chock,2.0,121.0,121.0,3.0,2.0,1.0,5,1875500.0
"appartements, à vendre",aïn diab,1.0,105.0,111.0,2.0,2.0,1.0,10,3990000.0
"appartements, à vendre",hay albaraka,4.0,86.0,86.0,1.0,1.0,3.0,20,11111111.0
"appartements, à vendre",polo,1.0,550.0,1010.0,8.0,3.0,2.0,20,9000000.0
"appartements, à vendre",oulfa,3.0,72.0,72.0,2.0,1.0,1.0,5,800000.0
"appartements, à vendre",racine,2.0,195.0,195.0,3.0,3.0,2.0,10,3900000.0
"appartements, à vendre",aïn chock,3.0,88.0,88.0,2.0,2.0,1.0,10,1050000.0
"appartements, à vendre",les princesses,0.0,64.0,137.0,1.0,1.0,1.0,10,1500000.0
"appartements, à vendre",sidi maarouf,1.0,72.0,72.0,2.0,1.0,1.0,15,850000.0
"appartements, à vendre",autre secteur,0.0,82.0,82.0,2.0,1.0,1.0,10,1150000.0
"appartements, à vendre",centre ville,4.0,125.0,136.0,3.0,2.0,2.0,20,1200000.0
"appartements, à vendre",sidi maarouf,1.0,57.0,57.0,2.0,1.0,1.0,1,570000.0
"appartements, à vendre",sidi othmane,3.0,69.0,69.0,3.0,1.0,1.0,10,540000.0
"appartements, à vendre",sidi bernoussi,3.0,68.0,81.0,2.0,1.0,1.0,5,10.0
"appartements, à vendre",mers sultan,3.0,70.0,106.0,2.0,2.0,1.0,10,1400000.0
"appartements, à vendre",la gironde,1.0,75.0,88.0,3.0,1.0,1.0,15,750000.0
"appartements, à vendre",bourgogne,2.0,69.0,74.0,2.0,2.0,2.0,1,18500.0
"appartements, à vendre",casablanca finance city,2.0,44.0,58.0,1.0,2.0,1.0,5,1645000.0
"appartements, à vendre",oulfa,2.0,50.0,50.0,2.0,1.0,1.0,10,380000.0
"appartements, à vendre",centre ville,5.0,35.0,35.0,1.0,1.0,1.0,20,150000.0
"appartements, à vendre",oulfa,3.0,82.0,82.0,2.0,1.0,1.0,10,800000.0
"appartements, à vendre",hay hassani,3.0,40.0,40.0,1.0,1.0,1.0,20,300000.0
"appartements, à vendre",oulfa,1.0,52.0,52.0,2.0,1.0,1.0,10,310000.0
"appartements, à vendre",oulfa,3.0,68.0,68.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",gauthier,4.0,133.0,133.0,4.0,2.0,1.0,20,1950000.0
"appartements, à vendre",aïn sebaâ,1.0,56.0,58.0,2.0,1.0,1.0,1,350000.0
"appartements, à vendre",hay mohammadi,4.0,103.0,120.0,2.0,2.0,1.0,5,11000.0
"appartements, à vendre",belvédère,7.0,120.0,124.0,3.0,2.0,1.0,15,1400000.0
"appartements, à vendre",al fida,8.0,30.0,35.0,1.0,1.0,1.0,10,390000.0
"appartements, à vendre",oulfa,3.0,50.0,50.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",roches noires,2.0,77.0,77.0,2.0,1.0,1.0,15,750000.0
"appartements, à vendre",les princesses,7.0,121.0,137.0,2.0,2.0,2.0,5,2500000.0
"appartements, à vendre",aïn chock,1.0,80.0,88.0,3.0,1.0,1.0,10,990000.0
"appartements, à vendre",oulfa,2.0,50.0,60.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",beauséjour,1.0,90.0,90.0,2.0,1.0,1.0,15,680000.0
"appartements, à vendre",sidi maarouf,1.0,22.0,22.0,1.0,1.0,0.0,15,160000.0
"appartements, à vendre",autre secteur,4.0,130.0,140.0,3.0,2.0,1.0,10,11.0
"appartements, à vendre",oulfa,2.0,60.0,60.0,2.0,1.0,1.0,15,580000.0
"appartements, à vendre",aïn chock,1.0,84.0,87.0,2.0,2.0,1.0,15,6500.0
"appartements, à vendre",belvédère,0.0,49.0,16.0,1.0,1.0,1.0,15,670000.0
"appartements, à vendre",aïn chock,2.0,100.0,100.0,2.0,1.0,1.0,20,700000.0
"appartements, à vendre",oulfa,2.0,56.0,59.0,2.0,1.0,1.0,15,650000.0
"appartements, à vendre",bourgogne,6.0,88.0,88.0,2.0,1.0,1.0,15,1150000.0
"appartements, à vendre",hay hassani,3.0,71.0,76.0,3.0,2.0,2.0,10,640000.0
"appartements, à vendre",florida,3.0,115.0,115.0,3.0,2.0,1.0,10,1280000.0
"appartements, à vendre",hay hassani,0.0,60.0,67.0,2.0,1.0,1.0,15,375000.0
"appartements, à vendre",sidi moumen,1.0,111.0,111.0,2.0,2.0,2.0,1,30.0
"appartements, à vendre",oulfa,2.0,48.0,48.0,2.0,1.0,1.0,10,400000.0
"appartements, à vendre",belvédère,6.0,150.0,150.0,3.0,2.0,1.0,10,2100000.0
"appartements, à vendre",oulfa,1.0,53.0,53.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,4.0,54.0,54.0,2.0,1.0,1.0,10,230000.0
"appartements, à vendre",hay hassani,3.0,40.0,40.0,1.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,3.0,53.0,53.0,2.0,1.0,1.0,10,290000.0
"appartements, à vendre",oulfa,1.0,68.0,68.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",oulfa,2.0,96.0,99.0,4.0,1.0,1.0,15,980000.0
"appartements, à vendre",belvédère,2.0,120.0,120.0,3.0,2.0,2.0,10,1100000.0
"appartements, à vendre",aïn chock,1.0,60.0,60.0,1.0,1.0,2.0,1,590000.0
"appartements, à vendre",sidi maarouf,0.0,62.0,80.0,2.0,2.0,1.0,1,750000.0
"appartements, à vendre",oulfa,1.0,1140.0,158.0,3.0,2.0,1.0,5,140000.0
"appartements, à vendre",hay moulay rachid 4,1.0,69.0,69.0,3.0,1.0,1.0,10,560000.0
"appartements, à vendre",centre ville,5.0,82.0,82.0,2.0,1.0,1.0,10,700000.0
"appartements, à vendre",aïn borja,1.0,83.0,97.0,2.0,2.0,2.0,15,770000.0
"appartements, à vendre",aïn sebaâ,1.0,58.0,56.0,2.0,1.0,1.0,1,350000.0
"appartements, à vendre",sbata,1.0,85.0,85.0,2.0,1.0,1.0,10,390000.0
"appartements, à vendre",bourgogne,3.0,94.0,100.0,3.0,2.0,1.0,20,1000000.0
"appartements, à vendre",aïn sebaâ,4.0,99.0,99.0,3.0,2.0,1.0,5,1039500.0
"appartements, à vendre",ferme bretone,4.0,94.0,97.0,3.0,2.0,1.0,10,1750000.0
"appartements, à vendre",aïn borja,5.0,106.0,106.0,2.0,2.0,1.0,5,110.0
"appartements, à vendre",maarif,3.0,124.0,124.0,3.0,3.0,1.0,10,1780000.0
"appartements, à vendre",oulfa,2.0,51.0,51.0,2.0,1.0,1.0,5,320000.0
"appartements, à vendre",californie,1.0,91.0,91.0,2.0,2.0,1.0,1,1220000.0
"appartements, à vendre",centre ville,1.0,75.0,88.0,3.0,1.0,1.0,15,750000.0
"appartements, à vendre",sidi maarouf,2.0,90.0,90.0,2.0,2.0,1.0,15,990000.0
"appartements, à vendre",maarif,1.0,52.0,58.0,1.0,1.0,1.0,1,1000000.0
"appartements, à vendre",mers sultan,4.0,58.0,58.0,1.0,1.0,1.0,10,900000.0
"appartements, à vendre",mers sultan,2.0,73.0,85.0,2.0,2.0,1.0,15,730000.0
"appartements, à vendre",maarif,3.0,83.0,87.0,2.0,1.0,2.0,20,780000.0
"appartements, à vendre",beauséjour,1.0,206.0,206.0,3.0,2.0,1.0,15,3200000.0
"appartements, à vendre",bourgogne,6.0,120.0,132.0,3.0,2.0,2.0,20,1500000.0
"appartements, à vendre",maarif,7.0,120.0,120.0,2.0,3.0,1.0,10,1550000.0
"appartements, à vendre",sidi maarouf,4.0,114.0,114.0,3.0,2.0,1.0,15,1100000.0
"appartements, à vendre",sidi maarouf,5.0,76.0,76.0,2.0,1.0,1.0,15,760000.0
"appartements, à vendre",sidi maarouf,3.0,54.0,54.0,2.0,1.0,1.0,15,300000.0
"appartements, à vendre",maarif,7.0,197.0,197.0,3.0,3.0,2.0,15,3200000.0
"appartements, à vendre",oulfa,3.0,53.0,53.0,2.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,3.0,82.0,82.0,2.0,1.0,1.0,10,820000.0
"appartements, à vendre",hay hassani,3.0,40.0,40.0,1.0,1.0,1.0,10,300000.0
"appartements, à vendre",oulfa,3.0,68.0,68.0,2.0,1.0,1.0,10,650000.0
"appartements, à vendre",oulfa,2.0,50.0,50.0,2.0,2.0,1.0,10,400000.0
"appartements, à vendre",autre secteur,2.0,80.0,80.0,2.0,1.0,2.0,1,580000.0
"appartements, à vendre",aïn sebaâ,3.0,62.0,68.0,2.0,2.0,1.0,10,620000.0
"appartements, à vendre",quartier des hôpitaux,4.0,150.0,175.0,3.0,2.0,2.0,20,1900000.0
"appartements, à vendre",les princesses,1.0,110.0,110.0,3.0,2.0,1.0,10,22900000.0
"appartements, à vendre",maarif,4.0,76.0,76.0,2.0,1.0,1.0,15,1200000.0
"appartements, à vendre",sidi bernoussi,1.0,57.0,57.0,2.0,1.0,1.0,5,380000.0
"appartements, à vendre",al qods,4.0,80.0,80.0,2.0,1.0,2.0,20,50000.0
"appartements, à vendre",sidi bernoussi,3.0,64.0,76.0,2.0,1.0,1.0,15,420000.0
"appartements, à vendre",la gironde,5.0,80.0,80.0,2.0,2.0,1.0,15,780000.0
